SMILES,LOAEL_measured_median,LOAEL_predicted,Confidence
COC1CC(OC2C(C)C=CC=C3COC4C3(O)C(C=C(C4O)C)C(=O)OC3CC(CC=C2C)OC2(C3)C=CC(C(O2)C(CC)C)C)OC(C1OC1CC(OC)C(C(O1)C)O)C.COC1CC(OC(C1OC1CC(OC)C(C(O1)C)O)C)OC1C(C)C=CC=C2COC3C2(O)C(C=C(C3O)C)C(=O)OC2CC(CC=C1C)OC1(C2)C=CC(C(O1)C(C)C)C,0.0011546,0.004752783530343022,1
ClC12C(Cl)(Cl)C3(C4(C1(Cl)C1(C2(Cl)C3(C4(C1(Cl)Cl)Cl)Cl)Cl)Cl)Cl,0.0012831,6.240058509303313e-05,0.625
CCOP(=O)(N1CCSC1=O)SC(CC)C,0.0013411,0.014243323330903914,1
O=C1CCCC(=O)C1C(=O)c1ccc(cc1[N+](=O)[O-])S(=O)(=O)C,0.0014146,0.013126761603553482,1
CCOP(=S)(Oc1ccccc1C(=O)OC(C)C)NC(C)C,0.0014476,0.1593163042859205,1
CCSCCSP(=O)(OC)OC,0.0015199,0.000892447632027103,1
CCOc1cc(nc(n1)CC)OP(=S)(OC)OC,0.0015396,0.008735989693461715,1
COC(=O)C=C(OP(=O)(OC)OC)C,0.0015615,0.0023812687906506857,1
COC(=O)/C=C(/OP(=O)(OC)OC)\C,0.0015615,0.0023812687906506857,1
OC(=O)c1ccccc1.CCC(C1OC2(C=CC1C)OC1CC=C(C)C(OC3CC(OC)C(C(O3)C)OC3CC(OC)C(C(O3)C)NC)C(C)C=CC=C3C4(C(C(=O)OC(C2)C1)C=C(C)C(C4OC3)O)O)C,0.001735715,0.001650952778414861,1
C1CCC(CC1)[Sn](n1ncnc1)(C1CCCCC1)C1CCCCC1,0.001811,0.01739584228447045,1
ClC1C2(Cl)C3C4C5C1(Cl)C(C2(Cl)C5C3C1C4O1)(Cl)Cl,0.0018377,0.00017075213457395932,1
CNC(=O)CCSCCSP(=O)(OC)OC,0.0018793,0.0033386848364462857,1
COC1CC(OC2C(C)C=CC=C3COC4C3(O)C(C=C(C4O)C)C(=O)OC3CC(CC=C2C)OC2(C3)C=CC(C(O2)C(C)C)C)OC(C1OC1CC(OC)C(C(O1)C)NC(=O)C)C,0.00194425,0.0019671733161550544,1
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)[C@H](C(C)C)Nc1ccc(cc1Cl)C(F)(F)F,0.0019884,0.007439697832488631,1
CNC(=O)C=C(OP(=O)(OC)OC)C,0.0020165,0.006177137380174914,1
COP(=O)(SC)N,0.0020549,0.33146588454802073,1
COP(=S)(Oc1ccc(cc1)[N+](=O)[O-])OC,0.0020896,0.009162643797104183,1
CSc1ccc(cc1C)OP(=S)(OC)OC,0.00210185,0.014159970849698342,1
CO[C@H]1C[C@H](O[C@H]2[C@@H](C)C=CC=C3CO[C@H]4[C@]3(O)[C@@H](C=C([C@H]4O)C)C(=O)O[C@H]3C[C@@H](CC=C2C)O[C@]2(C3)C=C[C@@H]([C@H](O2)[C@H](CC)C)C)O[C@H]([C@@H]1O[C@H]1C[C@H](OC)[C@H]([C@@H](O1)C)O)C,0.0022907,0.004991833997616914,1
O=C1CCCC(=O)C1C(=O)c1ccc(c(c1Cl)COCC(F)(F)F)S(=O)(=O)C,0.0023819,0.01161082890621692,1
S=C1NCCN1,0.0024472,0.09978718938005215,1
COC(=O)C(Oc1ccc(cc1)Oc1ncc(cc1Cl)C(F)(F)F)C,0.0026615,0.00019853097292179823,1
CCOP(=S)(OCC)SCSc1ccc(cc1)Cl,0.0029166,0.004191025366902165,1
C1CCN2C(C1)C1CCCCN1CC2,0.0029591,0.13745344572368123,1
Fc1ccc(cc1)N(C(=O)COc1nnc(s1)C(F)(F)F)C(C)C,0.0033028,0.06770307506528785,1
CCOP(=S)(Oc1ccc2c(c1)oc(=O)c(c2C)Cl)OCC,0.0033631,0.06434003756258823,1
CNC(=O)Oc1cccc2c1OC(O2)(C)C,0.0035838,0.10712411334963678,1
O[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1,0.0036089,0.9532888823413931,1
CCc1nn(c(c1Cl)C(=O)NCc1ccc(cc1)Oc1ccc(cc1)C)C,0.0039076,0.02663272998837942,1
CCCCSP(=O)(SCCCC)SCCCC,0.0039744,0.10718532348415942,1
CCOP(=S)(Oc1ncn(n1)c1ccccc1)OCC,0.0041492,0.02694672880225483,1
CCOP(=O)(O/C(=C/Cl)/c1ccc(cc1Cl)Cl)OCC,0.0041717,0.017216889092144964,1
CCOP(=O)(OC(=CCl)c1ccc(cc1Cl)Cl)OCC,0.0041717,0.01194803303416274,1
Clc1nc(nc(n1)Cl)Nc1ccccc1Cl,0.0041739,0.12034422929443074,1
Clc1cccc(n1)C(Cl)(Cl)Cl,0.0043308,0.2937201288867553,1
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)C(C(Br)(Br)Br)Br,0.0045112,0.04567800663110234,1
COc1sc(=O)n(n1)CSP(=S)(OC)OC,0.00471335,0.006481826771352025,1
N#CC(c1ccc(c(c1)Oc1ccccc1)F)OC(=O)C1C(C1(C)C)/C=C(/c1ccc(cc1)Cl)\Cl,0.0048983,0.029845437855186795,1
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,0.0049418,0.002528952560387183,1
CCOP(=O)(Oc1ccc(c(c1)C)SC)NC(C)C,0.0049447,0.018551553823283395,1
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C(C(C)C)Nc1ccc(cc1Cl)C(F)(F)F,0.004971,0.006946895656622712,1
CCNc1nc(nc(n1)Cl)NC(C#N)(C)C,0.0051933,0.019902544410799968,1
CC(Cc1ccc(cc1)C(C)(C)C)CN1CC(C)OC(C1)C,0.0056016,0.0706862013575946,1
COP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OC,0.00620095,0.0087766409206098,1
COC(=O)Nc1nc2c([nH]1)cc(cc2)S(=O)c1ccccc1,0.0063422,0.3997822088869809,1
ClCC(N1C(=O)c2c(C1=O)cccc2)SP(=S)(OCC)OCC,0.0063477,0.005038791017128024,1
CCOP(=S)(Oc1ccc(cc1)N(=O)=O)OCC,0.0067295,0.006852001949249623,1
OC(C(Cl)(Cl)Cl)(c1ccc(cc1)Cl)c1ccc(cc1)Cl,0.0067479,0.04867006598925414,1
CNC(=O)Oc1cc(C)c(c(c1)C)N(C)C,0.0067481,0.06376522503737679,1
COC(=O)N(C(=O)N1COC2(C(=N1)c1ccc(cc1C2)Cl)C(=O)OC)c1ccc(cc1)OC(F)(F)F,0.0068203,0.025134069126390886,1
CCNc1nc(Cl)nc(n1)NC(C)(C)C,0.0069218,0.027979558935434277,1
CCOP(=S)(Oc1ccc(cc1)[N+](=O)[O-])OCC,0.0070384,0.005420164676136777,1
Cc1nn(c(c1/C=N/OCc1ccc(cc1)C(=O)OC(C)(C)C)Oc1ccccc1)C,0.0071176,0.005221730118229197,1
Cc1nn(c(c1C=NOCc1ccc(cc1)C(=O)OC(C)(C)C)Oc1ccccc1)C,0.0073074,0.004993710375105845,1
Clc1ccc(cc1)C(c1ccccc1Cl)(c1cncnc1)O,0.0075484,0.01816556808488827,1
COP(=S)(SCn1nnc2c(c1=O)cccc2)OC,0.0076105,0.028026523430560644,1
Fc1ccc(cc1)[Si](c1ccc(cc1)F)Cn1cncn1,0.0076575,0.015838544032731786,1
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)C=C(Br)Br,0.00781875,0.04027081027639703,1
Fc1ccc(cc1)C(c1ccccc1Cl)(c1cncnc1)O,0.007943,0.0026614630199184846,1
N#Cc1nn(c(c1S(=O)CC)N)c1c(Cl)cc(cc1Cl)C(F)(F)F,0.0080563,0.00037800167177383604,1
CCN(c1nc(cc(n1)C)OP(=S)(OC)OC)CC,0.0081878,0.01987889026734089,1
Clc1ccc(cc1)OS(=O)(=O)c1ccc(cc1)Cl,0.0082464,0.09954101211178366,1
Clc1cc(cnc1Nc1c(cc(c(c1[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F,0.008299399999999998,0.06443603956019302,1
[O-][N+](=O)c1cc([N+](=O)[O-])c(c(c1)[N+](=O)[O-])C,0.0088055,0.07875259863085814,1
CCCCOC(=O)C(Oc1ccc(cc1)Oc1ccc(cn1)C(F)(F)F)C,0.00885585,0.00634131904484888,1
CSC(=O)c1c(nc(c(c1CC(C)C)C(=O)SC)C(F)(F)F)C(F)F,0.009043,0.204836351521947,1
Clc1ccc(c(c1)Cl)C(Cn1cncn1)COC(C(F)F)(F)F,0.0091362,0.03561549247110582,1
CCCN(C(=O)SCc1ccccc1)CCC,0.0091492,0.09176053975898289,1
CON(C(=O)Nc1ccc(cc1)Cl)C,0.0093175,0.02373775075444103,1
CCCCOC(=O)C(Oc1ccc(cc1)Oc1ccc(cc1F)C#N)C,0.0096257,0.022697507512597942,1
N#C/N=C\1/SCCN1Cc1ccc(nc1)Cl,0.0098922,0.08211542249954593,1
Cc1c(ccc(c1C1=NOCC1)S(=O)(=O)C)C(=O)c1cnn(c1O)C,0.0099068,0.014734981060753658,1
CC1(C)CNC(=NC1)NN=C(C=Cc1ccc(cc1)C(F)(F)F)C=Cc1ccc(cc1)C(F)(F)F,0.0099095,0.023429047658751763,1
COP(=O)(OC=C(Cl)Cl)OC,0.0100688,0.03379255796926954,1
CCCSP(=O)(SCCC)OCC,0.010069,0.012657180818924377,1
FC(c1ccc(cc1)C=CC(=NN=C1NCC(CN1)(C)C)C=Cc1ccc(cc1)C(F)(F)F)(F)F,0.010112,0.036370558779348826,1
CCOC(=O)Nc1cccc(c1)OC(=O)Nc1ccccc1,0.010656,0.17813891300624735,1
O=C(C1C(C1(C)C)C=C(C(F)(F)F)Cl)OCc1c(F)c(F)c(c(c1F)F)C,0.010986,0.015513380963953891,1
O=C(C1C(C1(C)C)C=C(C(F)(F)F)Cl)OCc1cccc(c1C)c1ccccc1,0.011824,0.038530366603758304,1
O=S1OCC2C(CO1)C1(C(C2(Cl)C(=C1Cl)Cl)(Cl)Cl)Cl,0.012287,0.00022929597195349384,1
Clc1cc(Cl)c(c(c1O)Cc1c(O)c(Cl)cc(c1Cl)Cl)Cl,0.012288,0.13448008863034894,1
CC(Oc1cc(c(cc1Cl)Cl)n1nc(oc1=O)C(C)(C)C)C,0.0124555,0.0639086556427057,1
Clc1ccc(c(c1)Cl)n1c(nc2c(c1=O)cc(cc2)F)n1cncn1,0.01268,0.04948226359599296,1
CCC1CCCC(OC2CCC(C(O2)C)N(C)C)C(C)C(=O)C2=CC3C(C2CC(=O)O1)C=C(C)C1C3CC(C1)OC1OC(C)C(C(C1OC)OC)OC,0.012735,0.04122544888624932,1
CC1C=CC=C2COC3C2(O)C(C=C(C3O)C)C(=O)OC2CC(CC=C(C1)C)OC1(C2)CCC(C(O1)C)C,0.012862,0.004239636609434808,1
COc1ccc(cc1NNC(=O)OC(C)C)c1ccccc1,0.012985,1.1504508786009586,1
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C(c1ccc(cc1)OC(F)F)C(C)C,0.01329,0.029141936055180628,1
CCP(=S)(Sc1ccccc1)OCC,0.0133561,0.180552509557717,1
O=c1c(Cl)c(SCc2ccc(cc2)C(C)(C)C)cnn1C(C)(C)C,0.013701,0.07015650259648021,1
CNP(=O)(Oc1ccc(cc1Cl)C(C)(C)C)OC,0.013712,0.10042068758188868,1
NC1=C(Cl)C(=O)c2c(C1=O)cccc2,0.01392,1.2007205519265012,1
CCN(C(=O)SCC)C1CCCCC1,0.01393,0.1768421335505478,1
CNC(=O)Oc1cccc2c1OC(C2)(C)C,0.01394355,0.04199253503546284,1
O=C(C1C(C1(C)C)/C=C(/C(F)(F)F)\Cl)OCc1c(F)c(F)c(c(c1F)F)C,0.01409,0.015432269420149127,1
CC(c1ccccc1)(C[Sn](O[Sn](CC(c1ccccc1)(C)C)(CC(c1ccccc1)(C)C)CC(c1ccccc1)(C)C)(CC(c1ccccc1)(C)C)CC(c1ccccc1)(C)C)C,0.01425,0.1596660262709614,1
CCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC1CC1,0.014397,0.17932714736827124,1
CC(c1ccc(cc1)CCOc1ncnc2c1cccc2)(C)C,0.014687,0.06839002460448418,1
CCCCC(c1ccc(cc1Cl)Cl)(Cn1cncn1)O,0.014958,0.03781713765732192,1
N#CC(c1ccc(cc1)Oc1ccccc1)OC(=O)C1C(C1(C)C)/C=C\C(=O)OC(C(F)(F)F)C(F)(F)F,0.01496,0.03380219195325788,1
N#Cc1c(Cl)c(C#N)c(c(c1Cl)Cl)Cl,0.015043,0.003102278786944784,1
N#CC(c1cc(C)c(cc1Cl)NC(=O)c1cc(I)cc(c1O)I)c1ccc(cc1)Cl,0.015081,0.05806458024227402,1
Clc1cc(cnc1CCNC(=O)c1ccccc1C(F)(F)F)C(F)(F)F,0.015124,0.07248777526000999,1
N#CN=S(=O)(C(c1ccc(nc1)C(F)(F)F)C)C,0.015292,0.06883732609589185,1
CC(C1C2CCC1c1c2cccc1NC(=O)c1cn(nc1C(F)F)C)C,0.015303,0.08218113939863288,1
Fc1ccc(cc1)[Si](c1ccc(cc1)F)(Cn1cncn1)C,0.015853,0.01236601227587634,1
CN1CCC(CC1)C1CCN(CC1)C,0.016044,0.08536100236003388,1
CCCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC,0.016106,0.0830407836081033,1
CCOP(=S)(Oc1cc(C)nc(n1)C(C)C)OCC,0.016429,0.011333492736012427,1
N#Cc1c(Cl)cccc1Cl,0.0165685,0.08861346523698686,1
Fc1ccc(cc1)C1(Cn2cncn2)OC1c1ccccc1Cl,0.016679,0.02683258169097081,1
CCOP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OCC,0.017114,0.0021312647369153594,1
BrC1COC(C1)(Cn1cncn1)c1ccc(cc1Cl)Cl,0.017185,0.0331672514896163,1
CC(NC(=S)[S])CNC(=S)S[Zn],0.017255,0.055649620961502506,1
CCN(C(=O)SCc1ccc(cc1)Cl)CC,0.0180385,0.020921315761282585,1
COCC(N(c1c(C)csc1C)C(=O)CCl)C,0.018129,0.31466838335607944,1
c1cc[n+]2c(c1)c1cccc[n+]1CC2,0.018481499999999998,0.07013406488036791,1
CCc1nn(c(c1Cl)C(=O)NCc1ccc(cc1)C(C)(C)C)C,0.019469,0.007208504322428422,1
CCCN(C(=O)n1cncc1)CCOc1c(Cl)cc(cc1Cl)Cl,0.019912,0.032617145173988164,1
CCOC(=O)c1cn2nc(cc2nc1C)OP(=S)(OCC)OCC,0.0200875,0.11290862495631,1
C[n+]1ccc(cc1)c1cc[n+](cc1)C,0.020134,0.17703724711923066,1
COP(=S)(SCN1C(=O)c2c(C1=O)cccc2)OC,0.020484,0.03640627043753581,1
Clc1cccc(c1)c1ccccc1,0.021203,0.2129407876803702,1
CNC(=O)ON=C(C(=O)N(C)C)SC,0.022348,0.023724837234317484,1
CSC1=NC(C(=O)N1Nc1ccccc1)(C)c1ccccc1,0.0228,0.10984557403049432,1
CCN(C(=O)C(=C(OP(=O)(OC)OC)C)Cl)CC,0.023024100000000002,0.004600027916953598,1
COC(=O)N(c1ccccc1COc1ccn(n1)c1ccc(cc1)Cl)OC,0.023207,0.09809137897658023,1
CCCCCCCCCCCCC1=C(OC(=O)C)C(=O)c2c(C1=O)cccc2,0.023407,0.3978357015149616,1
OC(COc1cccc2c1c1ccccc1[nH]2)CNC(C)C,0.02346,0.6438307981194183,1
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(cc1)OC(F)(F)F,0.023557,0.13358291661989544,1
CCOC(=O)C(Oc1ccc(cc1)Oc1nc2c(o1)cc(cc2)Cl)C,0.024877,0.026475924769929923,1
CON(C(=O)Nc1ccc(c(c1)Cl)Cl)C,0.025091,0.016650533715012246,1
CN(C(=S)S[Zn]SC(=S)N(C)C)C,0.02534245,0.07523627134138902,1
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(cc1)Cl,0.025428,0.0984709984094233,1
CCNc1nc(NCC)nc(n1)Cl,0.0255385,0.01990254441079999,1
OC(=O)C(Oc1ccc(cc1C)Cl)C,0.025624,0.032502135480438434,1
Clc1ccccc1CC(C1(Cl)CC1)(Cn1cncn1)O,0.025625,0.20951297500074023,1
O=C(N(C)C)Nc1ccc(c(c1)Cl)Cl,0.025741,0.08293596235384967,1
CCOC(=O)C(Oc1ccc(cc1)Oc1cnc2c(n1)ccc(c2)Cl)C,0.0257509,0.08148548004151869,1
CC(OC(=O)C(c1ccc(cc1)Cl)(c1ccc(cc1)Cl)O)C,0.026532,0.10218745390088035,1
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)/C=C(/C(F)(F)F)\Cl,0.026676,0.011677048407392303,1
O=C(C1C(C1(C)C)C=C(Cl)Cl)OCc1c(F)c(F)cc(c1F)F,0.026943,0.06344054151894221,1
N#Cc1sc2=c(sc1C#N)c(=O)c1c(c2=O)cccc1,0.0269975,0.15530666985465563,1
CCOC(=O)c1ccccc1C1=c2cc(C)c(cc2=[O]c2c1cc(C)c(c2)NCC)NCC,0.027054,1.660584417238517,1
CSCC(=NOC(=O)NC)C(C)(C)C,0.027483,0.00789274785250164,1
Cc1nn(c(c1C(=O)c1ccc(cc1S(=O)(=O)C)C(F)(F)F)O)C,0.0276,0.026923343331066146,1
CCOc1cc(ccc1N(=O)=O)Oc1ccc(cc1Cl)C(F)(F)F,0.027647,0.14765165288122328,1
[O-][N+](=O)c1cc(C(=O)N)c(c(c1)[N+](=O)[O-])C,0.027758,0.04915460020833467,1
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)C=C(C(F)(F)F)Cl,0.027787,0.00909812820067356,1
C=CC1(C)OC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl,0.027961,0.14266612867789524,1
OC(=O)C(Oc1ccc(cc1)Oc1nc2c(o1)cc(cc2)Cl)C,0.028167,0.01711250324602175,1
N#CC(c1ccc(c(c1)Oc1ccccc1)F)OC(=O)C1C(C1(C)C)C=C(Cl)Cl,0.028207,0.0426574152094694,1
CS/C(=N/OC(=O)N(SN(C(=O)O/N=C(/SC)\C)C)C)/C,0.028211,0.028210999999999983,1
CSC(=NOC(=O)N(SN(C(=O)ON=C(SC)C)C)C)C,0.028211,0.02379431320371135,1
CC(N1C(=NC(C)(C)C)SCN(C1=O)c1ccccc1)C,0.028484,0.029904067056948657,1
N#Cc1cc(Br)c(c(c1)Br)O,0.02889,0.039616506440811085,1
CCOC(=O)C(Cc1cc(c(cc1Cl)F)n1nc(n(c1=O)C(F)F)C)Cl,0.029113,0.1703418373948284,1
C#CCOC(=O)C(Oc1ccc(cc1)Oc1ncc(cc1F)Cl)C,0.029164,0.01495050998848888,1
CC(N1/C(=N/C(C)(C)C)/SCN(C1=O)c1ccccc1)C,0.029466,0.031298297859973165,1
COc1nc(Oc2cccc(c2C(=O)[O-])Oc2nc(OC)cc(n2)OC)nc(c1)OC.[Na+],0.030507,0.8857069796462624,1
CON(C(=O)Nc1ccc(cc1)Br)C,0.0313005,0.02353550999851074,1
COc1nc(C)nc(n1)N(C(=O)NS(=O)(=O)c1ccccc1C(=O)OC)C,0.031614,0.47676626552153417,1
Cc1ccc2c(c1)nc1c(n2)sc(=O)s1,0.032011,0.0914876846785335,1
Fc1ccc(cc1)NC(=O)c1cccc(n1)Oc1cccc(c1)C(F)(F)F,0.032155,0.05977601983840624,1
CCCn1c(OCCC)nc2c(c1=O)cc(cc2)I,0.032241,0.11240974023972475,0.10810810810810811
CC(C(=O)O)Oc1cc(Cl)c(cc1Cl)Cl,0.032281,0.03257838303008498,1
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1ncccc1C(F)(F)F,0.032652,0.7136401490254,1
CN1CN(C)CSC1=S,0.03266,0.05748016757235302,1
CCC1CCCC(OC2CCC(C(O2)C)N(C)C)C(C)C(=O)C2C(CC(=O)O1)C1CCC3C(C1C2)CC(C3)OC1CC(C)C(C(C1OC)OC)OC,0.032697,0.07537393885801477,1
ClCC1CN(C(=O)C1Cl)c1cccc(c1)C(F)(F)F,0.033160999999999996,0.04474739523765091,1
O=C(C(Oc1ccc(cc1)Oc1cnc2c(n1)ccc(c2)Cl)C)OCCON=C(C)C,0.033793,0.03948643902176639,1
Fc1ccc(cc1)C(c1ccccc1F)(Cn1cncn1)O,0.033854,0.024061122566030407,1
CN(/C=N/c1ccc(cc1C)C)/C=N/c1ccc(cc1C)C,0.034082,0.10334041996542481,1
CCCCC(c1ccc(cc1)Cl)(Cn1cncn1)C#N,0.034179,0.13570461889549004,1
CN(C=Nc1ccc(cc1C)C)C=Nc1ccc(cc1C)C,0.034423,0.10334041996542481,1
CCOP(=S)(SCn1c(=O)oc2c1ccc(c2)Cl)OCC,0.0345288,0.0033780120065874876,1
ClC(=CCOc1cc(Cl)c(c(c1)Cl)OCCCOc1ccc(cn1)C(F)(F)F)Cl,0.034819,0.029461037155614538,1
CCOCn1c(c2ccc(cc2)Cl)c(c(c1C(F)(F)F)Br)C#N,0.0350825,0.06402302685939379,1
Fc1ccc(c(c1)c1ccc(c(c1)Cl)Cl)NC(=O)c1cn(nc1C(F)F)C,0.035609999999999996,0.03045142490176041,1
CCCSP(=S)(Oc1ccc(cc1)SC)OCC,0.035665,0.004647020354732256,1
CCC(C(=O)OC1=C(C(=O)OC21CCCCC2)c1ccc(cc1Cl)Cl)(C)C,0.035787,0.0676076219102873,1
C#CCOC(c1ccc(cc1)Cl)C(=O)NCCc1ccc(c(c1)OC)OCC#C,0.036904,0.12880612497460633,1
CC(Cc1ccccc1)N,0.036981,0.37241504916097706,1
OC(C(C)(C)C)C(n1ncnc1)Cc1ccc(cc1)Cl,0.037441,0.08324058003320423,1
CCN(c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O)CC(=C)C,0.037508,0.20384580236005995,1
Clc1c(O)c(Cl)c(c(c1Cl)Cl)Cl,0.037546,0.03735555848053126,1
CC(OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1)C,0.037735,0.002507186081424219,1
Clc1ccc(cc1)c1ccccc1NC(=O)c1cccnc1Cl,0.037878,0.35775569216900976,1
Clc1ccc(c(c1)Cl)C1(OCCO1)Cn1cncn1,0.0379825,0.05925854846782829,1
CCOC(=O)CSc1nc(nn1C(=O)N(C)C)C(C)(C)C,0.038167,0.27161496739438523,1
ClC(C(SN1C(=O)C2C(C1=O)CC=CC2)(Cl)Cl)Cl,0.038675,0.3297078612771189,0.42857142857142855
CC(C(c1cncnc1)(c1ccc(cc1)OC(F)(F)F)O)C,0.038746,0.04367441887753131,1
OC(=O)COc1cc(Cl)c(cc1Cl)Cl,0.039142,0.07307066178054096,1
CCOP(=S)(Oc1nn(c(n1)Cl)C(C)C)OCC,0.039842,0.012976866662781082,1
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(cc1Cl)OC(C(C(F)(F)F)F)(F)F,0.03991,0.11093187543369389,1
CNC(=S)S,0.040113,0.04526482606586425,1
CCCOC/C(=N\c1ccc(cc1C(F)(F)F)Cl)/n1cncc1,0.040492,0.012164183574922672,1
CC(N(C(=O)SCC(=C(Cl)Cl)Cl)C(C)C)C,0.041029,0.03687618046077712,1
O=C(CC(C)(C)C)OC1=C(C(=O)OC21CCCC2)c1c(C)cc(cc1C)C,0.0414325,0.09612584285128209,1
OC1(Cn2ncnc2)C(CCC1(C)C)Cc1ccc(cc1)Cl,0.0420535,0.053376610054185716,1
COP(=S)(Oc1ccc(c(c1)C)[N+](=O)[O-])OC,0.0424911,0.002384016951572669,1
CCOC(=O)CCN(C(C)C)SN(C(=O)Oc1cccc2c1OC(C2)(C)C)C,0.042628,0.026514948775914114,1
CC(Cc1ccc(cc1)C(C)(C)C)CN1CCCCC1,0.043261,0.0027903587131728642,1
Nc1n[nH]cn1,0.0446005,0.04204987250872469,0.2727272727272727
Nc1ncn[nH]1,0.0446005,0.04204987250872469,0.2727272727272727
[S-]C(=S)NCCNC(=S)[S-].[Zn+2],0.044607,0.1694797471947793,1
CCSC(=O)N1CCCCCC1,0.044874,0.1222518161386908,1
O=C1OC(C(=O)N1Nc1ccccc1)(C)c1ccc(cc1)Oc1ccccc1,0.04514,0.045730864312893,1
ClC(C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)(Cl)Cl,0.045488125000000004,0.06288262653490974,1
S=C1NCCCN1,0.045617,0.01384383462435663,1
ClCC=CCl,0.045958,0.31747,0.125
CCOC(=O)Cn1c(=O)sc2c1c(Cl)ccc2,0.046003,0.1687181994278459,1
N#CC(c1c(Cl)ccc(c1Cl)n1ncc(=O)[nH]c1=O)c1ccc(cc1)Cl,0.04661,0.050771212356166946,1
CN(C(=S)SSC(=S)N(C)C)C,0.04783,0.06926194842492117,1
Cc1cccc(c1O)C,0.049114,0.20058564161827389,1
CCC(C(=O)NCc1ccccc1)Oc1ccc(c(c1)C(F)(F)F)F,0.049813,0.04437595699860732,1
COC(=O)Nc1nc2c([nH]1)cc(cc2)Sc1ccccc1,0.050109,0.14986556789217165,1
